,Date,User,Tweet
397,2019-04-03 21:29:19+00:00,KMbappe,"RDV au Stade de France. 
Belle mentalité du groupe, important de continuer avec plaisir et détermination parce qu’il y’a des trophées à la clé...
Grosse force à toi mon ami @marquinhos_m5 tu reviendras plus fort 😘 

ICI C’EST PARIS 🔴🔵 https://t.co/2YWHxYHR7d"
398,2019-04-02 20:35:16+00:00,KMbappe,"Ce soir j’ai eu la chance de passer un moment unique avec la légende vivante @Pele 🇧🇷👑.
Merci à @Hublot pour cette merveilleuse soirée 👊🏽😄. 
#MbappéxPelé https://t.co/oDFktAGP1C"
399,2019-03-31 21:51:32+00:00,KMbappe,Soon....🤫🤫🤫 https://t.co/WCiZ1ILyNq
400,2019-03-31 21:51:20+00:00,KMbappe,Jamais rien lâcher 👊🏽🧨... https://t.co/NBbsGQooUT
401,2019-03-31 10:29:29+00:00,KMbappe,🛩😄 @PSG_inside https://t.co/P5IacCYcLa
402,2019-03-26 20:28:20+00:00,KMbappe,Marco qui tire...et qui marque ? 😳🤩
403,2019-03-26 11:39:32+00:00,KMbappe,Laser Game 🧨 @TanguyNdombele https://t.co/IdaEMzsjWM
404,2019-03-25 22:44:29+00:00,KMbappe,🇫🇷 https://t.co/9GCf9y4YBX
405,2019-03-25 14:11:31+00:00,KMbappe,😆 https://t.co/mxF7bkllXY
406,2019-03-24 14:22:25+00:00,KMbappe,100 ANS 🇫🇷 #FRAISL https://t.co/treehUr9HO
407,2019-03-23 10:56:57+00:00,KMbappe,⚽️ https://t.co/TK4H0ofEzl
408,2019-03-19 19:27:19+00:00,KMbappe,🤷🏽‍♂️🤷🏽‍♂️🤷🏽‍♂️ #Mhhhh https://t.co/V71vmuoTGw
409,2019-03-18 13:27:14+00:00,KMbappe,CLAIREFONTAINE 🤩🇫🇷 https://t.co/nENKgObnua
410,2019-03-17 22:49:07+00:00,KMbappe,Player of the Month ✔️🏆 https://t.co/wglIxXrS26
411,2019-03-17 22:48:00+00:00,KMbappe,Victoire 3-1 contre Marseille https://t.co/2FAWfTL9Wo
412,2019-03-17 22:18:55+00:00,KMbappe,@FatMat91HD P*te individualiste ? Mhhhhh 👍🏽
413,2019-03-14 13:21:52+00:00,KMbappe,Content d’être appelé en Bleu 🇫🇷 https://t.co/fK22dNLMlB
414,2019-03-04 17:44:09+00:00,KMbappe,"⚽️⚡️🏈 
New player in the team 😉 @obj https://t.co/uDvkCXFVXR"
415,2019-03-02 18:51:21+00:00,KMbappe,@gianluigibuffon @ChampionsLeague @PSG_inside @PSG_English 🇮🇹👑
416,2019-03-02 18:42:49+00:00,KMbappe,"Victoire ✌🏽 
Bonne préparation pour mercredi. https://t.co/0OpMI9JvB4"
417,2019-03-02 14:15:20+00:00,KMbappe,Focus sur la Ligue1 😈 #SMCPSG https://t.co/2jfkIGzm3U
418,2019-02-27 17:26:06+00:00,KMbappe,"ENJOY YOUR LIFE 😆📸 

@neymarjr @DaniAlvesD2 https://t.co/b7f1W36OEc"
419,2019-02-24 22:36:37+00:00,KMbappe,@Chiali18 C’est mon pote ça 👊🏽👊🏽
420,2019-02-24 14:38:03+00:00,KMbappe,Are you hungry bro ? 🤣😂 https://t.co/6RycQBa84y
421,2019-02-23 19:12:02+00:00,KMbappe,Un bon samedi 😋👌🏽 #PSGNO https://t.co/AtpYkElBmg
422,2019-02-22 21:33:24+00:00,KMbappe,BLACK &amp; WHITE 😆👔 @PSG_inside https://t.co/xdy7j2tuwA
423,2019-02-22 14:03:06+00:00,KMbappe,Good time with my guys 💞 https://t.co/itHn3jhfQz
424,2019-02-21 12:25:33+00:00,KMbappe,@MetehanGuclu9 @oguzhan__guclu @PSG_inside @ESTEVESPAT 🔴🔵👏🏽
425,2019-02-20 23:11:59+00:00,KMbappe,"Bonsoir 👋🏽 @LFPfr @Ligue1Conforama 

On fait comment pour le 4e but ? 
Vous pouvez me l’offrir pour privilégier l’attaque...et surtout pour pas donner un CSC à Hilton 😏"
426,2019-02-20 22:35:47+00:00,KMbappe,Belle victoire et beaucoup de plaisir 🔴🔵✔️ https://t.co/Bjs7wiTZTo
427,2019-02-20 13:21:34+00:00,KMbappe,"Toujours à bloc, on continue ce soir 💪🏽 #PSGMHSC https://t.co/Qa8PRgzjzA"
428,2019-02-17 23:30:08+00:00,KMbappe,@DarillIci @c_nk97 @kimpembe_3 @layvinkurzawa
429,2019-02-17 22:56:27+00:00,KMbappe,On continue notre chemin 🤘🏽✅... https://t.co/eYoBuR5yfD
430,2019-02-17 10:24:46+00:00,KMbappe,C’est reparti ✈️✔️ #ASSEPSG https://t.co/Midc0hXsf8
431,2019-02-16 17:26:09+00:00,KMbappe,"100 buts à l’entraînement 💯 
Ouais le ridicule ne tue pas 😂🤣 

🔴🔵 @PSG_inside https://t.co/YH8AGC5aRH"
432,2019-02-15 12:51:11+00:00,KMbappe,@Laurapas_ 🤣✅🤣
433,2019-02-15 12:17:48+00:00,KMbappe,Merci pour tous Président ✊🏽 https://t.co/8XquSDP9jG
434,2019-02-14 18:58:16+00:00,KMbappe,"🎁🎉 
Joyeux Anniversaire Edi &amp; Angel https://t.co/J9tRHTp6Mu"
435,2019-02-12 22:51:05+00:00,KMbappe,Belle victoire. RDV au Parc 🙌🏽 https://t.co/vLBg4wrsqW
436,2019-02-11 13:40:30+00:00,KMbappe,Manchester 😀✈️📍 https://t.co/J149hBCdue
437,2019-02-09 13:51:17+00:00,KMbappe,Retour au Parc 🔥 https://t.co/7mLY8GpJ3w
438,2019-02-07 23:17:46+00:00,KMbappe,RIP EMI 🥺🥺🥺🥺🥺
439,2019-02-06 11:19:57+00:00,KMbappe,@AS_Monaco Bonne époque ❤️
440,2019-02-05 17:27:22+00:00,KMbappe,"🇨🇳 祝你们新年快乐，万事如意 ! 
🇬🇧 Wish you all a Happy New Year, all the best ! https://t.co/cwN3fSsCHg"
441,2019-02-05 15:01:45+00:00,KMbappe,"MCN 🎤😂
Happy birthday my bro, all the best for you 😘❤️ @neymarjr https://t.co/uBF01VMkoS"
442,2019-02-05 12:19:47+00:00,KMbappe,🔴⚪️✔️ https://t.co/BClvdm0fuN
443,2019-02-04 12:26:33+00:00,KMbappe,"Restons calmes et unis. 
Le meilleur est à venir...👀🔴🔵 https://t.co/91vZOsz1Yi"
444,2019-02-03 12:18:45+00:00,KMbappe,Lyon 👀✈️.. https://t.co/OskU951Yta
445,2019-02-02 13:45:30+00:00,KMbappe,🇫🇷✨🇵🇹 @PSGLeMag https://t.co/wX26MXSMnl
446,2019-01-31 19:47:39+00:00,KMbappe,"@Loic_Badiashile @staderennais My man 😍 
On dirait qu’on va regarder tous les matchsde Rennes mtn 🤷🏽‍♂️"
447,2019-01-30 17:31:46+00:00,KMbappe,@Antoine_LeRoy @InterieurSport 🤣😂🤣
448,2019-01-28 21:39:57+00:00,KMbappe,"Les deux petits nouveaux de la bande 😋 
Merci à tout le monde pour cet accueil et cette magnifique soirée 👍🏽 

ON COMPTE SUR VOUS ✊🏽 @enfoires https://t.co/qeyLpCodOU"
449,2019-01-28 13:19:38+00:00,KMbappe,"Joyeux Anniversaire Papy Gigi 🎁🎉. 
Un honneur immense d’avoir cette opportunité de te côtoyer et d’apprendre à tes côtés au quotidien, tu es une référence absolu 🇮🇹👑 @gianluigibuffon https://t.co/6gDhmZRxOE"
450,2019-01-27 23:02:41+00:00,KMbappe,On continue notre marche en avant 🔴🔵 https://t.co/5nvrs9AL4y
451,2019-01-26 14:10:12+00:00,KMbappe,"Joyeux Anniversaire mon frère, plein  de bonheur et de réussite pour toi parce que tu le mérites 🎁🎉❤️ @FlorianThauvin https://t.co/3NQjSvr8Tc"
452,2019-01-25 18:57:11+00:00,KMbappe,Plaisir même en hiver ❄️🤟🏽 https://t.co/2LD4ytRiOQ
453,2019-01-20 19:42:17+00:00,KMbappe,😌🧢🤘🏽™️ https://t.co/BYFp42dc6n
454,2019-01-19 19:35:39+00:00,KMbappe,⚽️⚽️⚽️ @PSG_inside https://t.co/fn9xLLnrvg
455,2019-01-19 18:49:00+00:00,KMbappe,Magnifique performance 🔴🔵 @PSG_inside https://t.co/ygKlswuIBv
456,2019-01-18 10:03:27+00:00,KMbappe,"Breakfast with the legend. 
It was an honour to meet you, you are an inspiration for all of us https://t.co/Xb2HkXfNbS"
457,2019-01-14 18:35:40+00:00,KMbappe,"Winning team 💛✔️. 
•
•
• 
PS: Par contre je sais pas ce que tu fais là hein @marquinhos_m5 🤔 https://t.co/QzRG9WaKoL"
458,2019-01-14 11:53:32+00:00,KMbappe,"🇶🇦📍
@PSG_inside 
#VisitQatar #QatarTour https://t.co/xtPof9fryI"
459,2019-01-14 00:03:51+00:00,KMbappe,😆🔥 https://t.co/WuV4K8fM1Q
460,2019-01-12 18:44:14+00:00,KMbappe,Victoire 🔴🔵👍🏽 @ECavaniOfficial https://t.co/O2zRrYLxpn
461,2019-01-07 18:33:07+00:00,KMbappe,🐐🇵🇹- 🐐🇦🇷- 👶🏽🇫🇷 #TOTY https://t.co/cebIBHpcfn
462,2019-01-04 16:41:08+00:00,KMbappe,Retour à l’entraînement 🤩🔴🔵 https://t.co/eP24yaNIpL
463,2019-01-02 15:34:41+00:00,KMbappe,😋✈️🤟🏽 https://t.co/6CSKWJmVnP
464,2018-12-31 22:55:13+00:00,KMbappe,2019 🎩 https://t.co/v9r0irjy5i
465,2018-12-31 15:50:07+00:00,KMbappe,"• 2018 🏆🎉✅
• 2019.....❓❓❓

🥳HAPPY NEW YEAR🥳 https://t.co/cCV3kdEEpM"
466,2018-12-31 10:17:28+00:00,KMbappe,Brotherhood 😝 https://t.co/uXxNgFMC1Q
467,2018-12-29 16:32:46+00:00,KMbappe,@gianluigibuffon @PSG_inside 🔥
468,2018-12-25 18:07:20+00:00,KMbappe,Meilleur joueur français de l’année by France Football 🏆✅ https://t.co/OJJDpdFjNL
469,2018-12-25 12:43:44+00:00,KMbappe,🚲☀️🚲 https://t.co/VVZDb5qXD7
470,2018-12-23 17:05:23+00:00,KMbappe,BONNES VACANCES ! 😆 https://t.co/WgK6HsbYa2
471,2018-12-22 23:07:37+00:00,KMbappe,#KopaTrophy au Parc des Princes 🏟 https://t.co/1nfuWbWPpa
472,2018-12-22 23:01:49+00:00,KMbappe,Dernière victoire en 2018  🔴🔵 https://t.co/XD6G54zxG4
473,2018-12-21 19:23:57+00:00,KMbappe,"🇫🇷 Merci à toutes les personnes qui ont pensé à moi pour mon anniversaire, on est ensemble 🎁🎉 #Kylian20 
🇬🇧 Thanks to everyone who wished me a happy birthday, we are together 🎁🎉 
#Kylian20"
474,2018-12-21 17:07:12+00:00,KMbappe,"MAINTENANT OU JAMEL 🎩 
Et merci pour cette surprise magnifique mon ami @DebbouzeJamel https://t.co/Q2L1iAWpVM"
475,2018-12-21 13:28:58+00:00,KMbappe,😘 @FondationPSG @PSG_inside https://t.co/eba0ptuLXz
476,2018-12-19 11:18:56+00:00,KMbappe,"Très heureux d’avoir disputé hier mon 150e match pro 👊🏽. 
@AS_Monaco @PSG_inside @equipedefrance https://t.co/GUVVPOEV5M"
477,2018-12-18 23:00:27+00:00,KMbappe,"Qualif ✔️ 
Merci aux supporters pour le déplacement dans ce froid c’est magnifique 🔴🔵
Et aussi à Orléans pour l’accueil, bonne saison ☝🏽"
478,2018-12-16 18:36:22+00:00,KMbappe,"Championnes d’Europe 2018 🇫🇷 
Félicitations 🎊 @FRAHandball https://t.co/yyjU1PCxbM"
479,2018-12-16 11:41:42+00:00,KMbappe,😁✅👍🏽 #K7LIAN https://t.co/C6CvSc2Gs0
480,2018-12-14 16:25:54+00:00,KMbappe,Application &amp; Determination 🧐 #K7LIAN https://t.co/iQ1X3xsXJb
481,2018-12-11 23:09:15+00:00,KMbappe,Qualification 🔴🔵 @ChampionsLeague https://t.co/877DfQFKlj
482,2018-12-10 10:37:03+00:00,KMbappe,🤣👱🏽‍♂️🤷🏽‍♂️ https://t.co/zvGnnxlKDa
483,2018-12-09 17:09:00+00:00,KMbappe,"@BarcaTimes @CanalFootClub I never said that. 
Messi have all my respect and my admiration 👍🏽"
484,2018-12-06 13:33:30+00:00,KMbappe,👀👱🏽‍♂️⚽️ https://t.co/BfdfQWF8No
485,2018-12-05 23:17:51+00:00,KMbappe,🔴🔵 #RCSAPSG https://t.co/UCA5ckFVBy
486,2018-12-04 20:07:48+00:00,KMbappe,@clement_timo 🔵⚪️🔴
487,2018-12-04 18:54:36+00:00,KMbappe,I just want to follow my dreams...🖤 https://t.co/By6KXDjTnZ
488,2018-12-04 13:39:15+00:00,KMbappe,Always together 😍.. https://t.co/V4RcQzZhLD
489,2018-12-03 23:08:00+00:00,KMbappe,Trophée KOPA 🏆✅ https://t.co/eWAyrgcuGV
490,2018-12-02 23:11:27+00:00,KMbappe,"Résultat un peu contrariant. 
Nous essayons toujours de donner le meilleur 🔴🔵 https://t.co/YxyxGryK5N"
491,2018-12-02 09:59:16+00:00,KMbappe,Bordeaux ✈️👀 https://t.co/goeQ6AepOe
492,2018-11-29 16:32:47+00:00,KMbappe,✈️👍🏽... https://t.co/sBRPUpUpj3
493,2018-11-29 14:24:25+00:00,KMbappe,Importante victoire mais rien n’est bouclé 👀😆 #PSGLIV https://t.co/rAYBtbNB1G
494,2018-11-27 16:38:21+00:00,KMbappe,🔴⚫️🔜.... https://t.co/CN1jyQTRqn
495,2018-11-24 11:55:41+00:00,KMbappe,"A few years ago, Nike launched a very special pair of Mercurial.
I loved it so much I asked my mom to get me to Nike store straight away to buy it.
Today, I received it directly at home 😊@nikefootball https://t.co/cInO3FhqG3"
496,2018-11-24 10:08:35+00:00,KMbappe,À 5 jours du match d’ouverture de #Euro2018 je souhaite un Euro #handballissime aux bleues du #Hand 🇫🇷🏆 #AllezLesBleues https://t.co/vVmO7DyJ7w
497,2018-11-22 13:45:33+00:00,KMbappe,⏳✊🏽... #KM https://t.co/fThBSeu5NH
498,2018-11-19 15:44:46+00:00,KMbappe,😆👀 https://t.co/o9pFlCzYny
499,2018-11-17 17:42:54+00:00,KMbappe,Résultat décevant mais toujours regarder de l’avant et continuer à travailler ✊🏽🇫🇷 #fiersdetrebleus https://t.co/QuX6Rcpwax
500,2018-11-15 16:29:38+00:00,KMbappe,@Hublot @LVMH 🔥🔥🔥
501,2018-11-15 16:29:15+00:00,KMbappe,@LVMH @Hublot 😍🙏🏽
502,2018-11-15 16:27:14+00:00,KMbappe,Ninjas of Blue Snake 🐍💤 https://t.co/URLbIgaSLJ
503,2018-11-14 15:22:51+00:00,KMbappe,"2018 Ligue1 Player of the Year ✅🏆 
@goal https://t.co/eI1UTdnhRQ"
504,2018-11-13 21:26:10+00:00,KMbappe,Welcome 🇫🇷👍🏽 @alassane_plea @ferland_mendy https://t.co/TnpAuODGxJ
505,2018-11-12 12:54:47+00:00,KMbappe,🇫🇷👋🏽... https://t.co/NXIOgB71NH
506,2018-11-11 18:02:07+00:00,KMbappe,Retour au Louis II ce soir 👍🏽 #ASMPSG https://t.co/mv18cTTPrq
507,2018-11-09 12:48:28+00:00,KMbappe,"Bonne journée à tous 👋🏽 
Oublie pas Choupo ça donne des choses rarement données 🤣🤫 https://t.co/dEhRFSCkRN"
508,2018-11-07 18:53:53+00:00,KMbappe,Nice to meet you 👧🏻😜 @ChampionsLeague https://t.co/1FpP3rHsrW
509,2018-11-05 22:57:34+00:00,KMbappe,That Champions League feeling 🔥🔥🔥 https://t.co/lCkYLyOi1B
510,2018-11-05 17:21:09+00:00,KMbappe,🤭🙈 @ThomMills https://t.co/ZMkbsSikSZ
511,2018-11-03 10:50:02+00:00,KMbappe,Grande Luis 👌🏽🇲🇨🇵🇹 #LuisCampos #ASM https://t.co/kaNlA5OOWx
512,2018-11-02 23:34:15+00:00,KMbappe,🎃😈 #Halloween2018 https://t.co/i2nPOsqc6N
513,2018-11-02 23:09:59+00:00,KMbappe,12/12 RECORD BATTU 👏🏽🔴🔵 @PSG_inside https://t.co/uWuTZgtI3J
514,2018-11-01 12:50:16+00:00,KMbappe,A pleasure and an honor to welcome you in Paris. See you soon King 👑 @Pele https://t.co/9uvoIr5tmi
515,2018-10-29 18:40:54+00:00,KMbappe,"Fausse information
Je suis arrivé dans les premiers mardi soir au Parc des Princes, vous pouvez vérifier ceci à l’aide des caméras de l’UEFA 
Cordialement. https://t.co/4p8KRo2vyn"
516,2018-10-29 12:41:20+00:00,KMbappe,🙏🏽✊🏽 @LCFC https://t.co/L8Og3SRSFm
517,2018-10-28 22:22:03+00:00,KMbappe,ICI C’EST PARIS 🔴🔵 https://t.co/A8VrJQlA4E
518,2018-10-28 11:08:09+00:00,KMbappe,Marseille ✈️ https://t.co/qUkmkwPvlt
519,2018-10-25 18:33:18+00:00,KMbappe,@Loic_Badiashile @ChampionsLeague 😍
520,2018-10-21 13:52:18+00:00,KMbappe,Les 3 Mousquetaires 😈 https://t.co/RqtsSuaT9V
521,2018-10-20 18:22:05+00:00,KMbappe,GOALLLL 🔥 @PSG_inside https://t.co/tZTfP5d3zZ
522,2018-10-17 15:52:03+00:00,KMbappe,MERCI BONDY 🤩 https://t.co/MYODDrkeo4
523,2018-10-17 11:18:24+00:00,KMbappe,Bondy 📍
524,2018-10-16 23:12:17+00:00,KMbappe,Magnifique victoire 😆 https://t.co/AdSggXDOhd
525,2018-10-16 23:07:20+00:00,KMbappe,🇫🇷✊🏽 https://t.co/UL1N2vaqtY
526,2018-10-16 12:39:42+00:00,KMbappe,Retour au Stade de France 🇫🇷🆚🇩🇪 https://t.co/5I76radDL5
527,2018-10-12 16:48:32+00:00,KMbappe,Mickey Mouse &amp; World Champions 🤟🏽 @disneylandparis https://t.co/UeiD8uaut5
528,2018-10-11 22:53:00+00:00,KMbappe,🇫🇷✅🔟 #FRAISL https://t.co/pqYz3ff77C
529,2018-10-11 13:58:25+00:00,KMbappe,🇫🇷😆 #FRAISL @equipedefrance https://t.co/HZlMEhyPYM
530,2018-10-09 18:30:04+00:00,KMbappe,Victoire +7 🤷🏽‍♂️ #ÇaDonne https://t.co/NoBge0EQS2
531,2018-10-08 12:05:56+00:00,KMbappe,🇫🇷👍🏽.. @equipedefrance https://t.co/gv3wbyzLzm
532,2018-10-07 22:48:31+00:00,KMbappe,⚽️⚽️⚽️⚽️ @PSG_inside https://t.co/99dbsemZ6W
533,2018-10-07 22:45:45+00:00,KMbappe,"9/9 Record battu ✅
Magnifique performance de l’ensemble de la famille PSG 🔴🔵 https://t.co/LMwCHno42l"
534,2018-10-03 19:50:05+00:00,KMbappe,Victoire 6-1. https://t.co/sTXmrJQdQV
535,2018-09-30 10:10:51+00:00,KMbappe,👤✊🏽 https://t.co/eDZ3ywMhMB
536,2018-09-25 12:03:52+00:00,KMbappe,🇫🇷🔟😆 @equipedefrance https://t.co/8suC2CPSfW
537,2018-09-24 21:09:20+00:00,KMbappe,"Extrêmement fier et heureux de pouvoir faire partie cette équipe 🙏🏽 
Merci d’avoir voté pour moi #TheBestFifaAwards https://t.co/5YCgqLlHrY"
538,2018-09-23 18:39:05+00:00,KMbappe,"Thanks for this amazing gift, King 👑 @Pele https://t.co/W1sNkXRbym"
539,2018-09-22 07:13:27+00:00,KMbappe,@alixnad 😆
540,2018-09-17 16:03:14+00:00,KMbappe,LIVERPOOL ✈️ https://t.co/9cay1iUWSB
541,2018-09-16 15:50:36+00:00,KMbappe,⚽️❤️... https://t.co/wbFTeoQrgJ
542,2018-09-13 18:51:57+00:00,KMbappe,⚫️⚪️ #PSGxJordan https://t.co/cPIVhiTtyS
543,2018-09-13 12:25:27+00:00,KMbappe,"⚽️x🏀 
COPY - Win Like Mike 2⃣3⃣ @jumpman23 x @psg 
📍 Parc des Princes https://t.co/O1DDQggUDO"
544,2018-09-09 22:21:44+00:00,KMbappe,VIVE LA FRANCE 🇫🇷❤️... https://t.co/7wnrcIFFOl
545,2018-09-08 11:45:27+00:00,KMbappe,🎮👀 @EASPORTSFIFA https://t.co/SI8IGFPdwA
546,2018-09-07 18:20:10+00:00,KMbappe,🇫🇷🤩✊🏽 @equipedefrance https://t.co/K7uQP93Y0q
547,2018-09-07 17:37:07+00:00,KMbappe,"Super sympa, match retour quand voulez... À Bondy bien sûr 😆👍🏽 @tonyparker @Paris2024 @VilledeBondy https://t.co/HC9JQgQjSj"
548,2018-09-06 22:07:02+00:00,KMbappe,🇩🇪🙌🏽🇫🇷... https://t.co/vWzfiIYNgR
549,2018-09-04 12:36:29+00:00,KMbappe,Laisse moi tranquille 🤣😂 @benmendy23 https://t.co/5V40lZ63n0
550,2018-09-03 18:14:21+00:00,KMbappe,@FlorianThauvin @equipedefrance T’es beau mon pote aha 😘
551,2018-09-03 12:09:13+00:00,KMbappe,Clairefontaine 🇫🇷😆🙌🏽... https://t.co/CWjvUxjvP9
552,2018-09-02 13:22:06+00:00,KMbappe,"Mes chers supporters parisiens,
 Je souhaiterai m’excuser auprès de vous pour mon geste d’hier soir et ma réaction qui gâche notre belle victoire collective. 
Mais aussi remercier le @Co_Ultras_Paris pour votre soutien encore hier c’était énorme 🙌🏽 

ICI C’EST PARIS 🔴🔵"
553,2018-09-01 18:11:24+00:00,KMbappe,+3 PTS ✔️😆... @PSG_inside https://t.co/sZRvvuoTuu
554,2018-08-31 17:42:28+00:00,KMbappe,"Il y’a 1 an, je devenais officiellement un joueur du PSG 🔴🔵 https://t.co/L76MNnzdAW"
555,2018-08-30 20:55:06+00:00,KMbappe,"Quel plaisir de m’entretenir longuement avec cette légende. 
Merci pour tous tes conseils KING 👑  
@KingJames https://t.co/wMuUCIjRQx"
556,2018-08-29 17:58:14+00:00,KMbappe,Le plaisir de jouer 😃 @PSG_inside https://t.co/p8E5RageqY
557,2018-08-28 18:14:49+00:00,KMbappe,Hard work in our stadium today 🏟 @PSG_inside https://t.co/D0Emfldx7n
558,2018-08-25 17:23:22+00:00,KMbappe,"Bravo les gars pour cette victoire 
🔴🔵
La célébration « Frigo » 🤣😂 
Force @MalikBentalha https://t.co/jTChFq4vRZ"
559,2018-08-23 14:24:07+00:00,KMbappe,@ThomMills 🙋🏽‍♂️🙋🏽‍♂️🙋🏽‍♂️🙋🏽‍♂️
560,2018-08-21 17:29:33+00:00,KMbappe,💣🔥 @PSG_inside https://t.co/jcBIOpLCmW
561,2018-08-19 14:09:46+00:00,KMbappe,⭐️👟⭐️ @NikeFootball https://t.co/ykab9EFumV
562,2018-08-18 17:59:42+00:00,KMbappe,"First game, difficult win, two goals 🙌🏽 https://t.co/qI4CMhpzeI"
563,2018-08-17 12:30:02+00:00,KMbappe,Happy birthday Legend 🎁🎉 @ThierryHenry https://t.co/L4VcnvlnxW
564,2018-08-15 12:06:04+00:00,KMbappe,Winners of the Tournament 🤩🏆 https://t.co/LHKFiGrZB2
565,2018-08-14 20:36:07+00:00,KMbappe,@CASarmientoOf GRACIAS 🇦🇷🙌🏽 https://t.co/YOLVG24wTv
566,2018-08-14 17:42:02+00:00,KMbappe,Thanks 🙏🏽💎 @PSG_inside https://t.co/ASt0gzBU3N
567,2018-08-12 21:16:55+00:00,KMbappe,World Champion in Paris 🔥🏆 https://t.co/WkuurhDP9U
568,2018-08-12 12:21:59+00:00,KMbappe,"On a tous un champion en nous ! 
Bravo Haka ne lâche rien 🙌🏽👍🏽 https://t.co/DXQxdWo5cp"
569,2018-08-11 12:36:26+00:00,KMbappe,Always the smile 😆 @PSG_inside https://t.co/Vludvz3AVn
570,2018-08-09 13:26:27+00:00,KMbappe,😆👔 https://t.co/ALBHTIdDuY
571,2018-08-07 17:45:00+00:00,KMbappe,Merci les gars pour cet incroyable accueil 🔴🔵 #ICICESTPARIS https://t.co/4cgSmv8DnW
572,2018-08-07 17:44:03+00:00,KMbappe,Back on the pitch 🔥 @neymarjr https://t.co/Q1FqMM2MBW
573,2018-08-04 14:01:20+00:00,KMbappe,"Congratulations 🏆🔴🔵 @PSG_inside  
#TrophéeDesChampions"
574,2018-07-26 18:14:45+00:00,KMbappe,☀️🕶🤙🏽 @aguerosergiokun https://t.co/aROS1dW9zK
575,2018-07-26 11:39:06+00:00,KMbappe,🔴7️⃣🔵 #K7LIAN https://t.co/I2YO1myDC8
576,2018-07-24 18:08:10+00:00,KMbappe,🌊🌴☀️... https://t.co/ZzpfRSeJ1b
577,2018-07-23 11:50:58+00:00,KMbappe,KM™️ https://t.co/BAEFSKjzIC
578,2018-07-22 19:41:33+00:00,KMbappe,@_OlivierGiroud_ 🤩
579,2018-07-22 13:02:00+00:00,KMbappe,🕶 https://t.co/t6OJwOYWp4
580,2018-07-16 20:34:07+00:00,KMbappe,Best Young Player of the WorldCup ✅ https://t.co/CLOMJX3ro1
581,2018-07-16 08:54:30+00:00,KMbappe,DANS L’HISTOIRE À JAMAIS 🌍🏆... https://t.co/NmzRHreXj1
582,2018-07-16 01:02:20+00:00,KMbappe,@Pele The king will always remain king 👑
583,2018-07-15 19:12:49+00:00,KMbappe,CRACKS 🇫🇷⭐️⭐️ @AntoGriezmann @Dembouz https://t.co/XQl5FfnQAg
584,2018-07-15 18:10:53+00:00,KMbappe,MY LOVE 💍 https://t.co/Ut72cZTLWU
585,2018-07-14 18:41:33+00:00,KMbappe,"Bonne fête nationale à tous, espérons que la fête continue jusqu’à demain soir 🎉🇫🇷 https://t.co/TvBT8DP00c"
586,2018-07-14 10:50:07+00:00,KMbappe,😁 https://t.co/yXfm6dmIdJ
587,2018-07-13 16:03:22+00:00,KMbappe,"@neymarjr Thank you my bro, see you soon"
588,2018-07-11 13:43:42+00:00,KMbappe,🇫🇷🔟🇧🇪 @hazardeden10 https://t.co/N10nv4wknF
589,2018-07-11 08:35:14+00:00,KMbappe,@nikefootball 🇫🇷🔟
590,2018-07-10 20:56:48+00:00,KMbappe,WHAT A DREAM 🤭🇫🇷💥 https://t.co/eg1ArpJxAp
591,2018-07-08 12:05:43+00:00,KMbappe,😆 @equipedefrance https://t.co/LKg9ch45sM
592,2018-07-06 16:48:44+00:00,KMbappe,Rendez-vous en demi-finale 🇫🇷👍🏽 https://t.co/vnUFHORW7u
593,2018-07-02 19:30:51+00:00,KMbappe,👤🐾 @equipedefrance https://t.co/mWKGnLVTWh
594,2018-06-30 16:37:00+00:00,KMbappe,Direction les Quarts de finale 😍🇫🇷 https://t.co/CKFaTLaKNN
595,2018-06-25 13:59:46+00:00,KMbappe,👤🧢 https://t.co/bPfkXK96q2
596,2018-06-23 16:35:08+00:00,KMbappe,YEES 👑💥 @equipedefrance https://t.co/DfImTDznlz
597,2018-06-21 19:46:16+00:00,KMbappe,🥇🇫🇷 @equipedefrance https://t.co/lk2G95uBAc
598,2018-06-21 17:51:52+00:00,KMbappe,🙈✅🇫🇷 @equipedefrance https://t.co/iCPptaNhj8
599,2018-06-17 17:39:39+00:00,KMbappe,Believe 🤩✨ #Justdoit @nikefootball https://t.co/uHHFX0fZU9
600,2018-06-16 16:47:44+00:00,KMbappe,Victoire 🇫🇷💪🏽 #FRAAUS https://t.co/argcvrdt09
601,2018-06-14 12:35:49+00:00,KMbappe,Kazan 🧢✈️ @equipedefrance https://t.co/QgReKgseUK
602,2018-06-12 17:35:03+00:00,KMbappe,"Je vais bien, c’est juste un coup donc ce n’est pas grave mais merci pour vos messages 😜

PS: Et laissez mon ami @Rami13officiel c’était pas méchant 😘 https://t.co/sygabBFXSd"
603,2018-06-10 12:42:19+00:00,KMbappe,🇷🇺🏆✈️  @equipedefrance https://t.co/6RswdDhEKH
604,2018-06-09 23:33:17+00:00,KMbappe,🇫🇷🆚🇺🇸 @equipedefrance https://t.co/okeILrtLtO
605,2018-06-04 21:57:19+00:00,KMbappe,@AreolaOfficiel @equipedefrance But en Or 💪🏽 #TeamOrange
606,2018-06-04 18:00:47+00:00,KMbappe,We’re back 👋🏽🇫🇷 @equipedefrance https://t.co/Z2AgcVYFtV
